"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2007","Total Ton-Mile in 2007","Total M$ in 2007"
"Missouri","Texas","Truck","2715.2412","1799.7719965","5688.0501"
"Missouri","Utah","Truck","383.788","492.41960442","719.721199999999"
"Missouri","Vermont","Truck","6.6687","8.59749387","38.5753"
"Missouri","Virginia","Truck","343.7282","319.00844985","1036.0323"
"Missouri","Washington","Truck","195.8331","382.30187494","570.1034"
"Missouri","West Virginia","Truck","85.0382","56.18381147","237.3354"
"Missouri","Wisconsin","Truck","1071.5824","537.9971847","1561.6495"
"Missouri","Wyoming","Truck","62.2268","65.12748276","113.6753"
"Montana","Alabama","Truck","8.0336","16.70882482","43.7201000000001"
"Montana","Alaska","Truck","0.9793","2.48657199","10.0087"
"Montana","Arizona","Truck","66.4109000000001","80.1117905099999","97.5264000000001"
"Montana","Arkansas","Truck","15.899","26.08489685","5.0691"
"Montana","California","Truck","669.1452","807.758449669999","556.0366"
"Montana","Colorado","Truck","108.4182","81.41034615","89.0168"
"Montana","Connecticut","Truck","0.024","0.05485963","0.0212"
"Montana","Delaware","Truck","0.2771","0.60387311","0.3348"
"Montana","Washington DC","Truck","0.184","0.39920943","0.1231"
"Montana","Florida","Truck","19.0901","48.04799293","30.0761"
"Montana","Georgia","Truck","21.1059","44.07139629","37.043"
"Montana","Idaho","Truck","10940.3501","5163.8530651","2390.5154"
"Montana","Illinois","Truck","73.1877000000001","103.15396213","42.2227"
"Montana","Indiana","Truck","38.9525","60.63581275","28.2174"
"Montana","Iowa","Truck","98.4625","123.04193061","228.5243"
"Montana","Kansas","Truck","46.9625","60.62825053","18.1457"
"Montana","Kentucky","Truck","10.0163","17.5831108","12.6576"
"Montana","Louisiana","Truck","9.558","18.70953065","5.0803"
"Montana","Maine","Truck","0.397","1.0227434","0.3938"
"Montana","Maryland","Truck","5.0992","10.72507386","7.095"
"Montana","Massachusetts","Truck","2.0226","4.89226089","2.2332"
"Montana","Michigan","Truck","28.7497","46.78130065","23.2535"
"Montana","Minnesota","Truck","218.8514","215.0868267","52.8453"
"Montana","Mississippi","Truck","4.2141","8.25367161","11.5488"
"Montana","Missouri","Truck","54.9019","75.63540436","29.5616"
"Montana","Montana","Truck","34491.5534","4346.65994219","15558.2665"
"Montana","Nebraska","Truck","67.1506","71.97360763","28.1993"
"Montana","Nevada","Truck","53.3605","51.09707075","42.7679"
"Montana","New Hampshire","Truck","0.7601","1.81034884","2.2257"
"Montana","New Jersey","Truck","7.2943","15.94672219","13.8427"
"Montana","New Mexico","Truck","5.855","6.53462307","16.0027"
"Montana","New York","Truck","12.9985","27.64653151","29.669"
"Montana","North Carolina","Truck","12.2027","26.69214177","21.5954"
"Montana","North Dakota","Truck","623.9876","397.54181192","205.5671"
"Montana","Ohio","Truck","43.4491","75.08158802","48.9944"
"Montana","Oklahoma","Truck","4.3016","6.16274461","6.5545"
"Montana","Oregon","Truck","194.2386","153.13045001","132.4432"
"Montana","Pennsylvania","Truck","27.3008","54.38064195","289.7378"
"Montana","Rhode Island","Truck","0.1785","0.42420015","0.2116"
"Montana","South Carolina","Truck","18.0235","42.09642924","9.2799"
"Montana","South Dakota","Truck","285.1803","226.84984127","147.1349"
"Montana","Tennessee","Truck","12.9622","24.23543825","18.4165"
"Montana","Texas","Truck","106.9309","177.22013023","53.6001"
"Montana","Utah","Truck","561.7562","334.04288651","436.2796"
"Montana","Vermont","Truck","0.1677","0.39391634","0.1556"
"Montana","Virginia","Truck","9.4896","20.40027953","23.2976"
"Montana","Washington","Truck","343.2465","221.47743685","538.6083"
"Montana","West Virginia","Truck","0.4711","0.91992975","1.5232"
"Montana","Wisconsin","Truck","63.2498","80.67450377","49.3641"
"Montana","Wyoming","Truck","2151.3992","925.21338813","1102.7199"
"Nebraska","Alabama","Truck","59.3346","59.00759275","205.0227"
"Nebraska","Alaska","Truck","0.0017","0.00568425","0.0802"
"Nebraska","Arizona","Truck","95.0960000000001","122.74402418","176.9414"
"Nebraska","Arkansas","Truck","134.3226","82.197668","319.2806"
"Nebraska","California","Truck","661.2108","1009.66681471","2085.3577"
"Nebraska","Colorado","Truck","3215.5705","1673.73941481","1832.8071"
"Nebraska","Connecticut","Truck","37.0938","52.3982125","85.967"
"Nebraska","Delaware","Truck","16.5393","21.32805686","59.4066"
"Nebraska","Washington DC","Truck","0.1589","0.19975435","1.1722"
"Nebraska","Florida","Truck","166.8072","255.81242446","543.9595"
"Nebraska","Georgia","Truck","318.7083","349.9676785","955.018899999999"
"Nebraska","Idaho","Truck","31.0805","35.80692525","94.2973"
"Nebraska","Illinois","Truck","1074.2705","566.3153545","2746.8411"
"Nebraska","Indiana","Truck","451.2549","310.94115572","1638.5953"
"Nebraska","Iowa","Truck","5518.8186","1602.77328366","4560.0435"
"Nebraska","Kansas","Truck","6332.6823","1764.58268059","3701.4188"
"Nebraska","Kentucky","Truck","95.4342","76.56735439","247.6955"
"Nebraska","Louisiana","Truck","54.0916","54.00406187","263.1456"
"Nebraska","Maine","Truck","9.3876","15.80324078","45.466"
"Nebraska","Maryland","Truck","51.5797","64.3008014","203.6604"
"Nebraska","Massachusetts","Truck","69.1355000000001","105.44030438","283.3868"
"Nebraska","Michigan","Truck","266.0643","208.89724922","686.186"
"Nebraska","Minnesota","Truck","1021.5918","454.90491313","1391.6069"
"Nebraska","Mississippi","Truck","27.6435","25.59340195","155.005"
"Nebraska","Missouri","Truck","1688.1535","644.81434267","1788.7051"
"Nebraska","Montana","Truck","47.655","49.96621199","92.3368"
"Nebraska","Nebraska","Truck","194179.6443","13678.68629352","45350.4359"
"Nebraska","Nevada","Truck","24.6575","32.17596179","94.0214000000001"
"Nebraska","New Hampshire","Truck","8.2209","12.46827263","20.2666"
"Nebraska","New Jersey","Truck","124.5906","164.20220332","561.5698"
"Nebraska","New Mexico","Truck","29.1876","26.07968817","168.1147"
"Nebraska","New York","Truck","114.0315","147.44771279","347.7584"
"Nebraska","North Carolina","Truck","90.4243000000001","114.54355866","379.0135"
"Nebraska","North Dakota","Truck","124.9087","67.16823437","235.0091"
"Nebraska","Ohio","Truck","523.2892","444.61252639","1074.3934"
"Nebraska","Oklahoma","Truck","385.966","185.38232347","420.9602"
"Nebraska","Oregon","Truck","119.9711","195.1678035","209.3808"
"Nebraska","Pennsylvania","Truck","387.8372","456.78929198","1054.4578"
"Nebraska","Rhode Island","Truck","1.2185","1.83795858","4.2557"
"Nebraska","South Carolina","Truck","76.4772","95.11583921","200.1799"
"Nebraska","South Dakota","Truck","1679.142","470.71840204","2033.8606"
"Nebraska","Tennessee","Truck","140.9057","119.08965235","469.1082"
"Nebraska","Texas","Truck","962.809099999999","763.17832989","2795.6918"
"Nebraska","Utah","Truck","148.0227","130.67317002","305.9047"
"Nebraska","Vermont","Truck","1.1563","1.6875369","3.147"
"Nebraska","Virginia","Truck","64.7978","81.46730642","185.879"
"Nebraska","Washington","Truck","90.3230000000001","143.92058782","349.0915"
"Nebraska","West Virginia","Truck","17.5465","18.24623812","97.6587"
"Nebraska","Wisconsin","Truck","616.3418","351.59648823","1492.4084"
"Nebraska","Wyoming","Truck","238.7584","152.19161109","471.1018"
"Nevada","Alabama","Truck","0.0718000000000001","0.14912118","2.0262"
"Nevada","Alaska","Truck","25.0215","77.85153802","84.9267"
"Nevada","Arizona","Truck","1077.2099","466.37902072","1509.3117"
"Nevada","Arkansas","Truck","7.9449","13.56293849","40.7562"
"Nevada","California","Truck","6056.6996","2040.9869021","9403.8209"
"Nevada","Colorado","Truck","177.1182","162.19567133","696.0206"
"Nevada","Connecticut","Truck","4.7275","13.13975423","79.1484"
"Nevada","Delaware","Truck","7.0132","18.37613255","60.5666"
"Nevada","Washington DC","Truck","0.413","1.00450125","4.1553"
"Nevada","Florida","Truck","26.1977","65.16295268","207.2333"
"Nevada","Georgia","Truck","79.7491000000002","170.11829891","164.5774"
"Nevada","Idaho","Truck","185.9121","99.88103468","370.216"
"Nevada","Illinois","Truck","66.9238","122.37842348","312.7977"
"Nevada","Indiana","Truck","26.2105","50.9815540999999","69.2902000000001"
"Nevada","Iowa","Truck","506.701","765.81754904","121.9609"
"Nevada","Kansas","Truck","107.1104","163.76232058","22.7123"
"Nevada","Kentucky","Truck","10.7018","21.90390907","82.3482"
"Nevada","Louisiana","Truck","11.7462","23.39160804","20.2279"
"Nevada","Maine","Truck","0.5262","1.53584134","1.2165"
"Nevada","Maryland","Truck","18.9202","48.14801446","69.2565000000001"
"Nevada","Massachusetts","Truck","6.8639","19.01605718","50.7043000000001"
"Nevada","Michigan","Truck","26.2751","54.5672756800001","262.7391"
"Nevada","Minnesota","Truck","12.1833","21.16543127","97.3336000000001"
"Nevada","Mississippi","Truck","2.1515","3.80974174","3.5847"
"Nevada","Missouri","Truck","39.2795","58.6796777","97.0175000000001"
"Nevada","Montana","Truck","99.9491","88.71754862","268.0798"
"Nevada","Nebraska","Truck","35.3118","45.60551554","28.9546"
"Nevada","Nevada","Truck","78321.2318","7769.92885987","42329.5172"
"Nevada","New Hampshire","Truck","2.3887","6.52053181","16.1231"
"Nevada","New Jersey","Truck","35.6213","91.02415268","121.2929"
"Nevada","New Mexico","Truck","110.9842","103.90081969","291.9778"
"Nevada","New York","Truck","26.4074","67.29480861","199.3327"
"Nevada","North Carolina","Truck","70.4263000000003","160.23824311","177.5147"
"Nevada","North Dakota","Truck","8.5593","12.01898513","7.6734"
"Nevada","Ohio","Truck","93.8541000000003","193.64230127","295.1885"
"Nevada","Oklahoma","Truck","53.5024","79.79189129","130.0323"
"Nevada","Oregon","Truck","332.6868","205.90420602","1134.416"
"Nevada","Pennsylvania","Truck","36.2128999999999","88.9477506799999","178.7921"
"Nevada","Rhode Island","Truck","2.3407","6.35517432","61.4194"
"Nevada","South Carolina","Truck","5.9227","14.44378194","22.5894"
"Nevada","South Dakota","Truck","2.658","3.65624411","9.4282"
"Nevada","Tennessee","Truck","7.84020000000001","15.9628657","13.1308"
"Nevada","Texas","Truck","166.4982","251.56344913","571.8964"
"Nevada","Utah","Truck","1928.1591","748.73364695","3274.4059"
"Nevada","Vermont","Truck","0.4006","1.09417267","1.2436"
"Nevada","Virginia","Truck","21.2475","51.63781005","50.9690000000001"
"Nevada","Washington","Truck","332.9235","284.14764346","1417.8484"
"Nevada","West Virginia","Truck","1.6373","3.58673383","19.8498"
"Nevada","Wisconsin","Truck","7.89290000000001","14.5265377","92.2039000000002"
"Nevada","Wyoming","Truck","202.5004","157.39079532","95.7321"
"New Hampshire","Alabama","Truck","9.8385","12.37169244","169.6397"
"New Hampshire","Alaska","Truck","0","0","0"
"New Hampshire","Arizona","Truck","8.2194","22.00366323","137.3995"
"New Hampshire","Arkansas","Truck","11.0225","16.59336738","201.2672"
"New Hampshire","California","Truck","88.8816","270.9141013","833.8002"
"New Hampshire","Colorado","Truck","16.1737","32.09312302","48.2958"
"New Hampshire","Connecticut","Truck","506.6195","84.24829146","978.214"
"New Hampshire","Delaware","Truck","28.3254","11.16061931","16.2466"
"New Hampshire","Washington DC","Truck","4.1201","1.95851533","3.1472"
"New Hampshire","Florida","Truck","85.6209","122.39611119","360.4752"
"New Hampshire","Georgia","Truck","37.5703","42.96897315","175.2182"
"New Hampshire","Idaho","Truck","1.6022","4.22579121","13.7318"
"New Hampshire","Illinois","Truck","94.1748","96.30053748","606.6221"
"New Hampshire","Indiana","Truck","40.295","37.81529255","226.8592"
"New Hampshire","Iowa","Truck","19.6382","25.18957797","133.8026"
"New Hampshire","Kansas","Truck","6.317","9.85963367","16.4119"
"New Hampshire","Kentucky","Truck","12.8835","12.70927739","302.9979"
"New Hampshire","Louisiana","Truck","5.0323","8.24568249","84.4324"
"New Hampshire","Maine","Truck","1723.7939","272.77585206","1392.9012"
"New Hampshire","Maryland","Truck","79.5438","38.05008295","171.2334"
"New Hampshire","Massachusetts","Truck","3950.8011","339.8741649","4271.5523"
"New Hampshire","Michigan","Truck","56.5485000000001","49.29575472","327.2877"
"New Hampshire","Minnesota","Truck","27.4326","38.812025","130.2186"
"New Hampshire","Mississippi","Truck","4.9759","7.12254751","23.1824"
"New Hampshire","Missouri","Truck","28.7524","39.20855762","122.9408"
"New Hampshire","Montana","Truck","1.4517","3.50618634","17.5219"
"New Hampshire","Nebraska","Truck","3.4097","5.13889205","43.499"
"New Hampshire","Nevada","Truck","2.803","7.81887707","30.8732"
"New Hampshire","New Hampshire","Truck","32583.428","1525.057477","14830.6009"
"New Hampshire","New Jersey","Truck","287.3479","83.01011581","599.6761"
"New Hampshire","New Mexico","Truck","2.5092","5.67516166","20.0806"
"New Hampshire","New York","Truck","579.512","149.97074806","1314.7354"
"New Hampshire","North Carolina","Truck","63.8424","52.79913657","207.4663"
"New Hampshire","North Dakota","Truck","1.216","2.12853276","3.2338"
"New Hampshire","Ohio","Truck","103.0921","77.05937015","590.2242"
"New Hampshire","Oklahoma","Truck","10.9045","17.53992149","59.2724"
"New Hampshire","Oregon","Truck","5.0528","15.72176892","22.1031"
"New Hampshire","Pennsylvania","Truck","193.943","85.91174551","582.3331"
"New Hampshire","Rhode Island","Truck","160.2463","19.62538062","281.7819"
"New Hampshire","South Carolina","Truck","30.6757","30.10117953","154.7526"
"New Hampshire","South Dakota","Truck","1.2141","2.0171334","6.2576"
"New Hampshire","Tennessee","Truck","15.6248","16.89997196","107.0079"
"New Hampshire","Texas","Truck","62.0403","121.96085668","490.2801"
"New Hampshire","Utah","Truck","6.3489","15.11327305","61.0566"
"New Hampshire","Vermont","Truck","2427.4115","325.00642247","895.4418"
"New Hampshire","Virginia","Truck","51.7776","31.6670587","176.1087"
"New Hampshire","Washington","Truck","33.8258","101.85403018","220.9854"
"New Hampshire","West Virginia","Truck","5.4636","3.98406509","29.4402"
"New Hampshire","Wisconsin","Truck","34.0021","39.70513922","135.1348"
"New Hampshire","Wyoming","Truck","1.2066","2.57150905","12.2561"
"New Jersey","Alabama","Truck","249.2336","241.65056626","2092.7121"
"New Jersey","Alaska","Truck","19.041","82.70032648","189.2925"
"New Jersey","Arizona","Truck","91.1832","222.1741286","1142.839"
"New Jersey","Arkansas","Truck","106.0123","131.33788761","915.6146"
"New Jersey","California","Truck","825.6155","2311.89262303","6705.2335"
"New Jersey","Colorado","Truck","73.1397","131.53373993","369.99"
"New Jersey","Connecticut","Truck","2680.45280000001","349.11123625","6613.1929"
"New Jersey","Delaware","Truck","1913.7994","149.43972532","2561.9329"
"New Jersey","Washington DC","Truck","158.3391","32.25183815","203.4859"
"New Jersey","Florida","Truck","1201.2647","1386.75320126","6384.8234"
"New Jersey","Georgia","Truck","683.202399999999","566.636039650001","4249.90900000001"
"New Jersey","Idaho","Truck","18.8083","45.87462978","74.2845"
"New Jersey","Illinois","Truck","1047.0908","860.11876466","6773.82650000001"
"New Jersey","Indiana","Truck","496.6177","349.45648215","2659.3645"
"New Jersey","Iowa","Truck","183.1133","198.80731229","907.0341"
"New Jersey","Kansas","Truck","103.6691","133.43218462","743.835"
"New Jersey","Kentucky","Truck","312.6352","224.69637358","3284.71600000001"
"New Jersey","Louisiana","Truck","135.1671","180.64875464","575.0736"
"New Jersey","Maine","Truck","352.5849","150.75298588","823.6844"
"New Jersey","Maryland","Truck","3159.532","569.86086434","19681.2377"
"New Jersey","Massachusetts","Truck","2153.4233","543.330945960001","6709.8073"
"New Jersey","Michigan","Truck","620.354199999999","425.512029370001","4581.21680000001"
"New Jersey","Minnesota","Truck","184.2409","226.08497331","865.2518"
"New Jersey","Mississippi","Truck","122.2262","140.1541198","589.0864"
"New Jersey","Missouri","Truck","328.8439","351.20660899","1762.0985"
"New Jersey","Montana","Truck","11.59","25.65366791","80.5186"
"New Jersey","Nebraska","Truck","86.5157","113.21806532","453.3196"
"New Jersey","Nevada","Truck","52.295","135.19663657","941.5656"
"New Jersey","New Hampshire","Truck","421.6646","131.30875156","817.7816"
"New Jersey","New Jersey","Truck","172405.1804","6172.46129582999","154785.726"
"New Jersey","New Mexico","Truck","47.4776","95.65422782","161.1173"
"New Jersey","New York","Truck","21747.1144","1593.54991445","45087.5949999999"
"New Jersey","North Carolina","Truck","1259.5665","686.05328225","5452.65150000001"
"New Jersey","North Dakota","Truck","3.8647","6.02394762","45.0493"
"New Jersey","Ohio","Truck","1350.13849999999","697.517943630001","5079.86980000002"
"New Jersey","Oklahoma","Truck","88.5737000000001","124.76775502","352.9068"
"New Jersey","Oregon","Truck","72.8035","211.83133573","453.3923"
"New Jersey","Pennsylvania","Truck","19138.6114","2005.91588668","32875.8135"
"New Jersey","Rhode Island","Truck","388.3452","84.35723113","1189.2699"
"New Jersey","South Carolina","Truck","287.833","195.75701717","1685.4684"
"New Jersey","South Dakota","Truck","19.8755","29.16194767","126.8101"
"New Jersey","Tennessee","Truck","447.3161","363.72776658","3420.7625"
"New Jersey","Texas","Truck","764.3109","1262.67812724","5989.8472"
"New Jersey","Utah","Truck","93.4183","203.89729838","798.4771"
"New Jersey","Vermont","Truck","131.1023","42.19906155","333.2377"
"New Jersey","Virginia","Truck","2533.1718","770.157830239999","7715.30810000001"
"New Jersey","Washington","Truck","147.9967","421.81645088","780.1133"
"New Jersey","West Virginia","Truck","171.7876","75.47639452","592.2491"
"New Jersey","Wisconsin","Truck","351.9951","328.99688682","1811.2773"
"New Jersey","Wyoming","Truck","9.9059","19.16456642","36.5372"
"New Mexico","Alabama","Truck","34.2529","43.57360661","58.1744"
"New Mexico","Alaska","Truck","0.0002","0.00072076","0.0002"
"New Mexico","Arizona","Truck","689.8645","314.31249342","1199.9371"
"New Mexico","Arkansas","Truck","9.6739","8.64151267","23.5657"
"New Mexico","California","Truck","413.6479","352.04172538","691.6396"
"New Mexico","Colorado","Truck","1002.2878","463.24229447","781.4011"
"New Mexico","Connecticut","Truck","39.084","85.36480117","228.9683"
"New Mexico","Delaware","Truck","0.2563","0.50028893","0.3091"
"New Mexico","Washington DC","Truck","0.1471","0.27745462","0.179"
"New Mexico","Florida","Truck","19.2063","34.41551365","49.4529"
"New Mexico","Georgia","Truck","30.0913","42.88675642","91.9666"
"New Mexico","Idaho","Truck","39.9187","40.93342544","116.0733"
"New Mexico","Illinois","Truck","75.2503000000001","100.43457727","360.1358"
"New Mexico","Indiana","Truck","63.6217","85.82577006","204.8166"
"New Mexico","Iowa","Truck","5.0239","5.75227618","14.0444"
"New Mexico","Kansas","Truck","130.0489","95.17727982","392.9033"
"New Mexico","Kentucky","Truck","61.1059","82.47854404","227.1886"
"New Mexico","Louisiana","Truck","19.1145","19.09467981","36.1954"
"New Mexico","Maine","Truck","0.5215","1.25994745","42.1396"
"New Mexico","Maryland","Truck","14.3374","27.1584384","36.6535000000001"
"New Mexico","Massachusetts","Truck","3.486","7.71682887","43.0575"
"New Mexico","Michigan","Truck","26.9166","41.18995164","66.7611"
"New Mexico","Minnesota","Truck","24.5995","32.72665523","76.9011"
"New Mexico","Mississippi","Truck","5.3125","5.93235533","23.5181"
"New Mexico","Missouri","Truck","40.326","37.75339796","74.6523"
"New Mexico","Montana","Truck","6.5834","7.45176879","2.7043"
"New Mexico","Nebraska","Truck","46.0722","41.91698623","33.2142"
"New Mexico","Nevada","Truck","19.8393","12.78665212","198.1264"
"New Mexico","New Hampshire","Truck","5.1865","11.60477858","16.1843"
"New Mexico","New Jersey","Truck","14.0563","28.15039402","122.7465"
"New Mexico","New Mexico","Truck","41615.3377","4044.22598911","24288.3204"
"New Mexico","New York","Truck","17.1981","33.86308661","84.8556000000001"
"New Mexico","North Carolina","Truck","6.2993","10.57024747","31.6946"
"New Mexico","North Dakota","Truck","0.2523","0.32776005","0.298"
"New Mexico","Ohio","Truck","30.8721","45.40203827","93.8595"
"New Mexico","Oklahoma","Truck","46.0723","28.50416172","72.686"
"New Mexico","Oregon","Truck","32.6021","47.16806921","193.4507"
"New Mexico","Pennsylvania","Truck","39.4148","73.16842379","94.2917"
"New Mexico","Rhode Island","Truck","0.1592","0.35312263","0.1829"
"New Mexico","South Carolina","Truck","5.8273","9.67053406","18.9308"
"New Mexico","South Dakota","Truck","3.3462","3.53028038","1.3928"
"New Mexico","Tennessee","Truck","30.145","39.23781687","61.0974"
"New Mexico","Texas","Truck","3346.2455","1730.87976716","3005.6824"
"New Mexico","Utah","Truck","78.2493000000001","50.53334874","91.0472"
"New Mexico","Vermont","Truck","0.2741","0.60148196","0.1481"
"New Mexico","Virginia","Truck","10.5155","19.06883225","43.1752"
"New Mexico","Washington","Truck","15.6282","23.18700737","73.1243"
"New Mexico","West Virginia","Truck","1.4868","2.41180759","10.4878"
"New Mexico","Wisconsin","Truck","66.4203","95.19610294","203.6325"
"New Mexico","Wyoming","Truck","5.5823","4.2332905","32.629"
"New York","Alabama","Truck","527.041599999999","542.69973637","1126.6164"
"New York","Alaska","Truck","0.9999","4.337774","28.7751"
"New York","Arizona","Truck","143.3386","352.41757692","1506.9433"
"New York","Arkansas","Truck","318.9108","394.27439426","1293.8681"
"New York","California","Truck","1310.8772","3625.23698958","8156.23410000001"
"New York","Colorado","Truck","162.2481","279.89192094","1311.4382"
"New York","Connecticut","Truck","5354.81760000001","869.2272852","8182.77840000001"
"New York","Delaware","Truck","205.0016","52.73289513","684.9124"
"New York","Washington DC","Truck","49.9089000000001","17.67122427","106.0415"
"New York","Florida","Truck","2013.7493","2478.33640287","5329.68880000002"
"New York","Georgia","Truck","2239.3425","2066.85157361","5576.92730000001"
"New York","Idaho","Truck","106.7284","261.09642229","708.4352"
"New York","Illinois","Truck","1682.7122","1242.29496238","6488.4528"
"New York","Indiana","Truck","1030.9267","661.06857897","3910.8802"
"New York","Iowa","Truck","339.1443","332.97299472","1020.0751"
"New York","Kansas","Truck","214.8543","263.96852143","793.5326"
"New York","Kentucky","Truck","349.212","244.11847476","2677.0001"
"New York","Louisiana","Truck","545.952299999999","757.357918020001","953.3186"
"New York","Maine","Truck","590.5086","258.63537318","1880.9418"
"New York","Maryland","Truck","1667.3987","511.27909297","4334.4709"
"New York","Massachusetts","Truck","5626.1807","1404.31365641","9811.12369999999"
"New York","Michigan","Truck","1477.9008","832.6495857","3872.0939"
"New York","Minnesota","Truck","506.9361","577.62401548","1501.3451"
"New York","Mississippi","Truck","1216.9957","1455.99332389","898.9994"
"New York","Missouri","Truck","360.1429","366.85005861","4739.79530000001"
"New York","Montana","Truck","18.249","39.19843412","51.8393"
"New York","Nebraska","Truck","278.3444","332.94567991","613.2327"
"New York","Nevada","Truck","115.8953","298.19742847","1032.4384"
"New York","New Hampshire","Truck","1019.9018","246.69912377","2014.3505"
"New York","New Jersey","Truck","16454.5443","1749.83539288","34721.5409"
"New York","New Mexico","Truck","57.4887","115.1671513","229.1769"
"New York","New York","Truck","393126.0247","25879.37246424","313969.2993"
"New York","North Carolina","Truck","1535.9328","1021.86029413","4000.62050000001"
"New York","North Dakota","Truck","67.8879","99.24357297","151.2915"
"New York","Ohio","Truck","4211.9569","1844.04308776","9371.35870000001"
"New York","Oklahoma","Truck","488.657399999999","708.65874905","1233.6447"
"New York","Oregon","Truck","109.5145","311.08059465","618.4909"
"New York","Pennsylvania","Truck","14692.8481","3599.99023514","22609.0191"
"New York","Rhode Island","Truck","904.9938","209.83681474","1401.9197"
"New York","South Carolina","Truck","468.211999999999","372.39247125","1397.9005"
"New York","South Dakota","Truck","33.5994","43.33247574","77.5154"
"New York","Tennessee","Truck","1499.5081","1291.40853225","3247.507"
"New York","Texas","Truck","2583.42690000001","4362.69778448","8263.22810000001"
"New York","Utah","Truck","121.5083","257.22251292","706.8003"
"New York","Vermont","Truck","5541.1437","1141.73158716","4384.37890000001"
"New York","Virginia","Truck","1703.2816","727.266727750001","5470.4936"
"New York","Washington","Truck","467.8419","1333.20910985","1954.2496"
"New York","West Virginia","Truck","340.037","168.04587399","703.7869"
"New York","Wisconsin","Truck","832.4964","717.25874858","2602.1941"
"New York","Wyoming","Truck","32.0355","58.99489119","140.4663"
"North Carolina","Alabama","Truck","1487.4641","749.08104238","3310.35110000001"
"North Carolina","Alaska","Truck","1.0033","4.33548331","3.5709"
"North Carolina","Arizona","Truck","199.6598","431.25468846","1133.3027"
"North Carolina","Arkansas","Truck","526.9502","465.493176","1674.8608"
"North Carolina","California","Truck","984.6517","2520.55836387","5796.68829999999"
"North Carolina","Colorado","Truck","183.1159","300.98420035","732.359"
"North Carolina","Connecticut","Truck","470.2884","318.66931957","1095.8178"
"North Carolina","Delaware","Truck","196.2013","83.79133776","1127.9729"
"North Carolina","Washington DC","Truck","97.4128","30.3946412","338.6192"
"North Carolina","Florida","Truck","2991.65","1885.657354","8826.8904"
"North Carolina","Georgia","Truck","6671.7933","2251.10475837","17804.8742"
"North Carolina","Idaho","Truck","29.2572","69.42643797","133.34"
"North Carolina","Illinois","Truck","1354.6718","1095.92416163","6581.17960000001"
"North Carolina","Indiana","Truck","1104.8747","689.0011161","4057.0938"
"North Carolina","Iowa","Truck","353.8151","382.08364245","1096.2058"
"North Carolina","Kansas","Truck","232.2296","261.90663538","1142.409"
"North Carolina","Kentucky","Truck","1283.9724","608.24204531","3866.2445"
"North Carolina","Louisiana","Truck","567.7204","493.43868635","1830.102"
"North Carolina","Maine","Truck","105.1977","100.53363646","366.6962"
"North Carolina","Maryland","Truck","1422.4872","519.78080345","4178.70950000001"
"North Carolina","Massachusetts","Truck","754.7119","588.22876026","3083.1478"
"North Carolina","Michigan","Truck","792.5048","588.97970465","3892.9008"
"North Carolina","Minnesota","Truck","376.4178","461.67662945","972.815299999999"
"North Carolina","Mississippi","Truck","578.798","391.36043197","1425.8244"
"North Carolina","Missouri","Truck","658.426299999999","588.06408831","1868.1821"
"North Carolina","Montana","Truck","20.8105","45.87418987","75.3715"
"North Carolina","Nebraska","Truck","147.9173","184.37901152","512.1818"
"North Carolina","Nevada","Truck","143.6675","354.963453","765.4933"
"North Carolina","New Hampshire","Truck","161.188","134.88900632","651.654699999999"
"North Carolina","New Jersey","Truck","1426.7537","764.44559153","5901.68030000001"
"North Carolina","New Mexico","Truck","35.47","60.47517895","138.6014"
"North Carolina","New York","Truck","1792.4468","1121.83986531","5864.24230000001"
"North Carolina","North Carolina","Truck","286222.5243","20769.43822784","195173.6791"
"North Carolina","North Dakota","Truck","9.7495","15.10666389","105.4166"
"North Carolina","Ohio","Truck","2412.09879999999","1218.50996858","7614.25940000002"
"North Carolina","Oklahoma","Truck","244.8646","276.63666109","681.765599999999"
"North Carolina","Oregon","Truck","147.405","419.12617226","573.1009"
"North Carolina","Pennsylvania","Truck","3373.3545","1598.34159821","9249.5508"
"North Carolina","Rhode Island","Truck","94.8180000000001","70.49115555","997.741299999999"
"North Carolina","South Carolina","Truck","18676.8088","3358.6375436","17544.377"
"North Carolina","South Dakota","Truck","34.9673","50.11611053","127.538"
"North Carolina","Tennessee","Truck","5010.3582","1993.61353985","16500.4647"
"North Carolina","Texas","Truck","2003.0556","2438.71629233","7817.37510000001"
"North Carolina","Utah","Truck","112.4703","235.98778163","525.3248"
"North Carolina","Vermont","Truck","47.3028","39.97848746","103.2726"
"North Carolina","Virginia","Truck","14600.186","3213.67155143","16147.628"
"North Carolina","Washington","Truck","244.5893","689.46655224","1193.6744"
"North Carolina","West Virginia","Truck","801.3909","270.20738284","1706.1035"
"North Carolina","Wisconsin","Truck","556.6106","542.54091829","1727.5278"
"North Carolina","Wyoming","Truck","22.7723","43.57521884","82.7551"
"North Dakota","Alabama","Truck","25.0526","35.67492901","48.6108000000001"
"North Dakota","Alaska","Truck","0.0001","0.00028209","0.0001"
"North Dakota","Arizona","Truck","9.1184","15.51781535","70.8172000000001"
"North Dakota","Arkansas","Truck","18.0552","19.48080031","61.0473"
"North Dakota","California","Truck","133.293","234.36891552","475.9907"
"North Dakota","Colorado","Truck","65.119","57.60183253","276.6116"
