"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012" 
"New York","Virginia","Truck","1718.7524","739.187547339999","5631.1869","5663.6576"
"New York","Washington","Truck","479.5698","1365.8948013","2088.9444","2097.8048"
"New York","West Virginia","Truck","352.2813","174.18067736","736.3021","739.871"
"New York","Wisconsin","Truck","856.323200000001","735.98801879","2638.5577","2644.4452"
"New York","Wyoming","Truck","35.4942","65.4315847","144.2021","144.6505"
"North Carolina","Alabama","Truck","1565.2864","788.7243069","3451.1464","3468.31770000001"
"North Carolina","Alaska","Truck","1.1274","4.87147542","3.9765","4.0164"
"North Carolina","Arizona","Truck","211.7718","457.36476828","1187.7774","1193.1509"
"North Carolina","Arkansas","Truck","559.7837","493.84370979","1772.288","1785.1306"
"North Carolina","California","Truck","1048.691","2684.59964766","6039.8011","6073.0919"
"North Carolina","Colorado","Truck","192.1051","315.7083921","765.5382","767.2288"
"North Carolina","Connecticut","Truck","495.5789","335.01813775","1192.1499","1200.8036"
"North Carolina","Delaware","Truck","213.1942","90.91397613","1260.3828","1263.9169"
"North Carolina","Washington DC","Truck","105.94","33.07662775","389.2143","390.9624"
"North Carolina","Florida","Truck","3162.4468","1993.92595463","9390.0012","9418.25400000001"
"North Carolina","Georgia","Truck","7031.0694","2377.25710377","18895.0419","18963.4102"
"North Carolina","Idaho","Truck","31.4104","74.53106617","136.864","137.7144"
"North Carolina","Illinois","Truck","1421.3196","1149.83709044","7145.29990000001","7156.95400000001"
"North Carolina","Indiana","Truck","1135.0192","708.754289469999","4088.1975","4099.8353"
"North Carolina","Iowa","Truck","361.0693","389.71894217","1124.7664","1131.336"
"North Carolina","Kansas","Truck","246.6937","278.58271448","1207.9846","1212.5712"
"North Carolina","Kentucky","Truck","1394.4143","660.652679209999","4151.8638","4166.0654"
"North Carolina","Louisiana","Truck","617.137199999999","536.06931037","2039.1919","2049.7792"
"North Carolina","Maine","Truck","114.3141","109.20656645","387.3252","388.756"
"North Carolina","Maryland","Truck","1512.4174","552.2683266","4520.779","4542.2641"
"North Carolina","Massachusetts","Truck","795.4195","618.97852459","3300.6902","3299.2129"
"North Carolina","Michigan","Truck","814.246699999999","606.05323796","4011.1614","4017.549"
"North Carolina","Minnesota","Truck","395.8306","485.7711483","1011.4658","1013.265"
"North Carolina","Mississippi","Truck","594.6348","402.35493266","1459.9481","1465.5444"
"North Carolina","Missouri","Truck","691.7772","619.29132168","1980.9497","1985.8516"
"North Carolina","Montana","Truck","22.8727","50.42075512","84.2892","84.5345"
"North Carolina","Nebraska","Truck","163.3257","203.57712474","568.9358","570.8622"
"North Carolina","Nevada","Truck","148.4685","366.60431844","791.9472","797.2014"
"North Carolina","New Hampshire","Truck","173.0143","144.73469394","753.639199999999","758.823999999999"
"North Carolina","New Jersey","Truck","1542.8103","826.03648533","6544.38990000001","6536.54870000001"
"North Carolina","New Mexico","Truck","33.9347","57.88205156","141.7061","142.46"
"North Carolina","New York","Truck","1963.2248","1228.75105655","6554.08490000001","6583.73990000001"
"North Carolina","North Carolina","Truck","290748.2421","21037.95604353","201283.94","201028.2466"
"North Carolina","North Dakota","Truck","10.8149","16.76484223","118.2891","118.8673"
"North Carolina","Ohio","Truck","2542.5027","1281.29813","8117.53940000002","8145.51610000002"
"North Carolina","Oklahoma","Truck","257.3338","291.01431931","740.371899999999","740.9838"
"North Carolina","Oregon","Truck","157.1002","446.6558556","619.3218","623.337"
"North Carolina","Pennsylvania","Truck","3666.8197","1736.13006379","10098.428","10138.6648"
"North Carolina","Rhode Island","Truck","104.9038","78.01448568","1129.0216","1138.635"
"North Carolina","South Carolina","Truck","19208.363","3464.22755541","18022.9657","18097.9444"
"North Carolina","South Dakota","Truck","38.3242","54.90844056","139.212","139.8586"
"North Carolina","Tennessee","Truck","5254.9319","2094.75171356","17932.7294","17972.0952"
"North Carolina","Texas","Truck","2185.8183","2664.98026975","8610.85310000001","8643.01070000001"
"North Carolina","Utah","Truck","120.8828","253.56267753","567.9493","570.5956"
"North Carolina","Vermont","Truck","47.1423","39.80062299","110.5336","111.2018"
"North Carolina","Virginia","Truck","15670.88","3442.29349267","17174.7908","17247.2793"
"North Carolina","Washington","Truck","265.5802","748.48030591","1288.3261","1294.3949"
"North Carolina","West Virginia","Truck","908.2894","306.84934228","1953.4287","1961.0663"
"North Carolina","Wisconsin","Truck","578.3686","563.23846175","1803.7867","1812.6997"
"North Carolina","Wyoming","Truck","23.3299","44.6339619","88.882","89.423"
"North Dakota","Alabama","Truck","27.7956","39.61887778","48.8803000000001","49.0413000000001"
"North Dakota","Alaska","Truck","0.0002","0.00068689","0.0001","0.0001"
"North Dakota","Arizona","Truck","10.4958","17.8518781","79.8262000000001","80.0824000000001"
"North Dakota","Arkansas","Truck","19.9764","21.55408977","65.2751","65.4428"
"North Dakota","California","Truck","148.6893","261.50983341","495.1137","496.1681"
"North Dakota","Colorado","Truck","70.957","62.70373113","282.2004","283.179"
"North Dakota","Connecticut","Truck","6.9169","11.49766575","25.7217","25.7806"
"North Dakota","Delaware","Truck","11.6453","17.68978836","69.2756","69.4625"
"North Dakota","Washington DC","Truck","0.0496","0.07330689","0.059","0.0595"
"North Dakota","Florida","Truck","21.5004","42.42964214","70.6498","70.7829"
"North Dakota","Georgia","Truck","64.7559","97.48281705","133.1532","133.4992"
"North Dakota","Idaho","Truck","54.4196","59.60968702","91.3739","91.5852"
"North Dakota","Illinois","Truck","280.989","222.07206349","588.7298","589.3904"
"North Dakota","Indiana","Truck","60.6393","57.20978617","161.5087","161.7798"
"North Dakota","Iowa","Truck","214.0293","129.30293252","256.8462","257.1223"
"North Dakota","Kansas","Truck","80.7769","60.07327002","55.4085","55.5017"
"North Dakota","Kentucky","Truck","36.3885","40.03863917","94.9837","95.262"
"North Dakota","Louisiana","Truck","204.3406","317.89686995","184.4673","184.5525"
"North Dakota","Maine","Truck","6.9218","13.29575377","1.3595","1.3502"
"North Dakota","Maryland","Truck","14.8638","21.93880675","90.8503000000001","91.1570000000001"
"North Dakota","Massachusetts","Truck","22.3655","39.50891288","27.7366","27.8398"
"North Dakota","Michigan","Truck","37.1166","37.77737948","94.2278000000001","94.5515000000001"
"North Dakota","Minnesota","Truck","3924.8085","1455.03805904","3824.2651","3836.1389"
"North Dakota","Mississippi","Truck","20.8314","28.63830872","96.2984","96.6867"
"North Dakota","Missouri","Truck","148.8307","125.88316718","190.528","190.7694"
"North Dakota","Montana","Truck","365.6207","240.63632098","404.4969","405.9839"
"North Dakota","Nebraska","Truck","202.0148","108.81860588","176.0399","176.3243"
"North Dakota","Nevada","Truck","3.9583","5.95895176","6.0558","6.0808"
"North Dakota","New Hampshire","Truck","2.3172","4.04719966","1.2157","1.2185"
"North Dakota","New Jersey","Truck","22.1563","34.47122019","30.2534","30.3621"
"North Dakota","New Mexico","Truck","6.0822","7.86370239","58.0372","58.2047"
"North Dakota","New York","Truck","112.1241","172.30150989","210.8113","211.3062"
"North Dakota","North Carolina","Truck","21.1934","32.70485911","58.9445000000001","59.0514000000001"
"North Dakota","North Dakota","Truck","82760.1704","7679.78473989","21118.3453","21124.4054"
"North Dakota","Ohio","Truck","88.0182000000001","96.88814253","192.3594","192.5946"
"North Dakota","Oklahoma","Truck","58.0269","56.78664775","84.0081000000001","84.2407000000001"
"North Dakota","Oregon","Truck","30.193","43.94130146","120.5327","120.8338"
"North Dakota","Pennsylvania","Truck","225.1123","315.86575796","286.8314","287.455"
"North Dakota","Rhode Island","Truck","3.5658","6.15228889","25.813","25.9267"
"North Dakota","South Carolina","Truck","9.477","14.43443675","64.9281","65.145"
"North Dakota","South Dakota","Truck","2106.6275","656.98875562","1221.5681","1223.5561"
"North Dakota","Tennessee","Truck","20.9658","26.37823812","45.5611","45.542"
"North Dakota","Texas","Truck","318.4022","432.49531425","314.792","315.7201"
"North Dakota","Utah","Truck","12.7673","14.09671567","151.5692","152.1171"
"North Dakota","Vermont","Truck","1.2536","2.11610086","6.0666","6.0842"
"North Dakota","Virginia","Truck","44.7534","67.25437543","45.5398","45.6488"
"North Dakota","Washington","Truck","30.8773","41.44628865","90.5509","90.7189"
"North Dakota","West Virginia","Truck","8.2788","10.68360487","60.1993","60.3774"
"North Dakota","Wisconsin","Truck","165.1502","102.45499224","360.0009","360.8843"
"North Dakota","Wyoming","Truck","72.9175","46.56591379","94.8381","95.2851"
"Ohio","Alabama","Truck","1569.5018","1097.7457025","3108.3005","3112.8182"
"Ohio","Alaska","Truck","2.0965","8.15401327","9.9169","9.9688"
"Ohio","Arizona","Truck","268.6739","528.40141501","1654.9086","1660.4296"
"Ohio","Arkansas","Truck","391.2652","307.54216761","1044.6887","1045.4218"
"Ohio","California","Truck","1613.8186","3766.91124718","10452.3425","10505.6417"
"Ohio","Colorado","Truck","565.5258","742.70728489","1493.8775","1499.2815"
"Ohio","Connecticut","Truck","1350.8525","836.9164613","1666.1169","1669.7455"
"Ohio","Delaware","Truck","261.778","124.78935961","654.185199999999","655.710399999999"
"Ohio","Washington DC","Truck","97.1646000000001","42.85824876","121.1217","121.0016"
"Ohio","Florida","Truck","1833.1578","1913.50297486","7462.88680000001","7497.07300000002"
"Ohio","Georgia","Truck","2947.48","1856.19061579","5828.07320000001","5843.27520000001"
"Ohio","Idaho","Truck","214.4885","416.41083611","226.0475","226.1976"
"Ohio","Illinois","Truck","6643.03720000001","2475.8169838","18725.7257","18793.3726"
"Ohio","Indiana","Truck","15930.9401","3445.81173306","21223.0106","21256.5945"
"Ohio","Iowa","Truck","874.2254","540.73368396","2663.0008","2666.3292"
"Ohio","Kansas","Truck","476.5101","374.7766022","2374.5447","2384.6893"
"Ohio","Kentucky","Truck","12753.3349","2748.61161252","19840.9916","19866.9196"
"Ohio","Louisiana","Truck","454.7596","439.37675736","2218.6397","2230.6679"
"Ohio","Maine","Truck","176.808","156.9629604","465.0621","467.7852"
"Ohio","Maryland","Truck","1436.2903","606.864438279999","4719.5219","4750.01600000001"
"Ohio","Massachusetts","Truck","857.803599999999","589.61284399","2403.8877","2415.0893"
"Ohio","Michigan","Truck","13770.0769","3342.44239001","27316.7364","27366.5689"
"Ohio","Minnesota","Truck","1007.2183","773.08716255","3018.1424","3030.2488"
"Ohio","Mississippi","Truck","462.5056","364.9707936","1243.8411","1246.8813"
"Ohio","Missouri","Truck","1588.6473","940.226010889999","5136.11090000001","5146.19580000001"
"Ohio","Montana","Truck","18.0378","31.70932748","149.0987","149.5546"
"Ohio","Nebraska","Truck","400.5845","335.70503833","1234.3861","1239.5701"
"Ohio","Nevada","Truck","218.3396","470.96572354","1125.8618","1131.4346"
"Ohio","New Hampshire","Truck","239.9066","177.68157125","702.716","703.8322"
"Ohio","New Jersey","Truck","2155.6383","1104.22622531","6682.48350000002","6714.88910000001"
"Ohio","New Mexico","Truck","293.454","451.46596103","845.5225","850.3114"
"Ohio","New York","Truck","4210.57550000001","1761.20316812","15077.3615","15134.4316"
"Ohio","North Carolina","Truck","2898.1942","1464.84338992","7107.83160000001","7128.206"
"Ohio","North Dakota","Truck","127.5576","141.18253146","450.9514","451.924"
"Ohio","Ohio","Truck","377318.2289","26074.99003433","240923.8794","241324.5959"
"Ohio","Oklahoma","Truck","557.675599999999","540.97779307","2489.0174","2495.28"
"Ohio","Oregon","Truck","179.0623","439.53390052","1120.6587","1124.899"
"Ohio","Pennsylvania","Truck","15136.278","4154.32681426","20485.468","20540.0423"
"Ohio","Rhode Island","Truck","97.1881000000001","67.13148975","533.4848","536.8166"
"Ohio","South Carolina","Truck","1130.6872","640.81128274","2472.1047","2476.5445"
"Ohio","South Dakota","Truck","110.2896","108.49358868","277.779","277.8416"
"Ohio","Tennessee","Truck","2470.3749","1136.6877897","5801.68470000001","5811.91720000001"
"Ohio","Texas","Truck","3758.26870000001","4594.11231066","14549.9149","14593.7618"
"Ohio","Utah","Truck","268.677","460.08716481","1887.4057","1896.1654"
"Ohio","Vermont","Truck","60.3826","41.18834543","212.2591","212.9846"
"Ohio","Virginia","Truck","2135.3862","964.21595121","6452.3558","6460.592"
"Ohio","Washington","Truck","288.1794","691.06968717","1708.867","1715.9817"
"Ohio","West Virginia","Truck","5639.195","1309.04716258","6563.7446","6572.2767"
"Ohio","Wisconsin","Truck","2882.1506","1474.81288075","7089.3146","7107.65810000001"
"Ohio","Wyoming","Truck","42.3748","62.8378497","224.3963","225.0506"
"Oklahoma","Alabama","Truck","1331.21","941.59730845","503.0479","503.6676"
"Oklahoma","Alaska","Truck","0.0159","0.06127334","3.5809","3.6"
"Oklahoma","Arizona","Truck","267.0804","286.03308428","554.2864","556.9223"
"Oklahoma","Arkansas","Truck","6649.5935","2022.54122738","3711.6854","3722.8136"
"Oklahoma","California","Truck","694.461099999998","1036.79900755","1450.7183","1453.5157"
"Oklahoma","Colorado","Truck","564.7102","403.12754996","888.8898","893.1463"
"Oklahoma","Connecticut","Truck","14.2882","21.47702754","58.8776000000001","59.0567000000001"
"Oklahoma","Delaware","Truck","6.9405","9.36902557","22.6959","22.6993"
"Oklahoma","Washington DC","Truck","0.7364","0.96168812","2.5626","2.5717"
"Oklahoma","Florida","Truck","344.9864","427.80841584","914.862299999999","919.545299999999"
"Oklahoma","Georgia","Truck","575.1372","508.57617949","1137.708","1143.5266"
"Oklahoma","Idaho","Truck","8.7404","13.18249992","41.596","41.7722"
"Oklahoma","Illinois","Truck","591.4767","406.60141322","1418.5069","1423.9764"
"Oklahoma","Indiana","Truck","365.7553","280.38712953","1144.0569","1148.8088"
"Oklahoma","Iowa","Truck","341.3638","203.18512058","525.9751","527.7085"
"Oklahoma","Kansas","Truck","7707.602","1889.57721119","4750.7811","4767.7737"
"Oklahoma","Kentucky","Truck","222.3574","172.59088892","538.9868","540.3198"
"Oklahoma","Louisiana","Truck","998.0326","559.26276543","1493.4474","1499.3464"
"Oklahoma","Maine","Truck","1.6138","2.8574871","25.3392","25.44"
"Oklahoma","Maryland","Truck","109.6428","146.22329516","218.978","218.9586"
"Oklahoma","Massachusetts","Truck","33.3299","55.28779356","174.6027","175.2582"
"Oklahoma","Michigan","Truck","203.3844","199.22764612","509.5926","510.2917"
"Oklahoma","Minnesota","Truck","156.2062","121.87997418","374.5231","375.5769"
"Oklahoma","Mississippi","Truck","311.6602","187.27857876","582.0384","584.636"
"Oklahoma","Missouri","Truck","3409.1341","1071.42832611","2725.8463","2735.7559"
"Oklahoma","Montana","Truck","27.623","39.82118616","122.6554","123.418"
"Oklahoma","Nebraska","Truck","487.9542","224.93431185","432.5003","434.1864"
"Oklahoma","Nevada","Truck","137.2211","174.67521417","386.2789","387.4135"
"Oklahoma","New Hampshire","Truck","6.3887","10.24423468","42.6253","42.8824"
"Oklahoma","New Jersey","Truck","135.6486","193.70346627","293.3584","293.9502"
"Oklahoma","New Mexico","Truck","289.8446","183.86930485","502.4254","504.641"
"Oklahoma","New York","Truck","128.423","177.5465131","475.505199999999","476.956599999999"
