"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2002","Total Ton-Mile in 2002","Total M$ in 2002"
"Missouri","West Virginia","Truck","1102.9720","714.20998430","310.8489"
"Missouri","Wisconsin","Truck","1962.2026","994.42395628","2830.6190"
"Missouri","Wyoming","Truck","133.1609","127.36673182","54.7466"
"Montana","Alabama","Truck","59.8972","126.12893286","37.3987"
"Montana","Alaska","Truck","1.0376","2.61423002","2.5190"
"Montana","Arizona","Truck","32.5368","39.38113669","25.3045"
"Montana","Arkansas","Truck","7.3462","11.95241520","12.5123"
"Montana","California","Truck","436.4146","510.66760292","252.7372"
"Montana","Colorado","Truck","200.7359","160.04989523","151.7379"
"Montana","Connecticut","Truck","0.9991","2.29952593","3.0004"
"Montana","Delaware","Truck","0.2535","0.55269003","2.6245"
"Montana","Washington DC","Truck","0.2115","0.44863572","0.5513"
"Montana","Florida","Truck","18.6359","46.74614967","27.7921"
"Montana","Georgia","Truck","9.6717","20.59330228","24.8355"
"Montana","Idaho","Truck","1444.4326","667.08077785","635.2914"
"Montana","Illinois","Truck","110.2842","161.53558506","84.1802"
"Montana","Indiana","Truck","49.2036","78.11344709","27.4322"
"Montana","Iowa","Truck","48.9272","59.87480592","24.6885"
"Montana","Kansas","Truck","19.0431","23.65143215","28.7045"
"Montana","Kentucky","Truck","10.7840","18.94678022","16.5221"
"Montana","Louisiana","Truck","2.3954","4.79057358","10.6999"
"Montana","Maine","Truck","3.6262","9.46306540","19.9006"
"Montana","Maryland","Truck","2.9618","6.34884521","7.2130"
"Montana","Massachusetts","Truck","11.6721","28.91884654","14.4897"
"Montana","Michigan","Truck","40.1429","64.54700723","69.8366"
"Montana","Minnesota","Truck","152.9776","159.98758529","88.4839"
"Montana","Mississippi","Truck","4.1237","8.19448262","4.4347"
"Montana","Missouri","Truck","48.8494","66.24426500","42.7928"
"Montana","Montana","Truck","36010.6689","4491.31433544","15765.2081"
"Montana","Nebraska","Truck","51.5482","52.54122686","46.3838"
"Montana","Nevada","Truck","148.8266","141.89544295","45.6356"
"Montana","New Hampshire","Truck","0.4007","0.97342281","1.1361"
"Montana","New Jersey","Truck","18.7210","41.51015489","17.3255"
"Montana","New Mexico","Truck","9.9962","11.24043045","11.6482"
"Montana","New York","Truck","16.3016","35.37541767","41.6892"
"Montana","North Carolina","Truck","25.6994","55.44618330","43.4795"
"Montana","North Dakota","Truck","406.0165","260.69370392","222.7436"
"Montana","Ohio","Truck","56.3909","98.25839259","48.1816"
"Montana","Oklahoma","Truck","11.6745","16.68198052","11.7355"
"Montana","Oregon","Truck","256.4481","200.23305829","87.4035"
"Montana","Pennsylvania","Truck","29.1149","61.27350906","47.2460"
"Montana","Rhode Island","Truck","0.2924","0.70269726","0.8830"
"Montana","South Carolina","Truck","17.2691","38.35386527","12.7958"
"Montana","South Dakota","Truck","342.2539","277.61872781","252.9881"
"Montana","Tennessee","Truck","15.8224","28.48148211","25.9184"
"Montana","Texas","Truck","42.7412","69.95057584","53.9509"
"Montana","Utah","Truck","598.2619","355.34617759","228.9440"
"Montana","Vermont","Truck","0.2287","0.53061065","0.5587"
"Montana","Virginia","Truck","19.4345","42.63128959","9.8101"
"Montana","Washington","Truck","679.9295","436.72800705","540.1831"
"Montana","West Virginia","Truck","2.0206","3.82621650","2.1547"
"Montana","Wisconsin","Truck","76.7246","104.56303104","37.4691"
"Montana","Wyoming","Truck","1148.4965","518.94714759","864.5436"
"Nebraska","Alabama","Truck","182.8181","181.43020484","649.3972"
"Nebraska","Alaska","Truck","0.4014","1.33491760","0.7153"
"Nebraska","Arizona","Truck","134.5511","175.58717271","292.4237"
"Nebraska","Arkansas","Truck","35.1634","21.60127281","184.6412"
"Nebraska","California","Truck","971.0997","1515.60256615","2467.3060"
"Nebraska","Colorado","Truck","1418.6672","753.35962951","2037.4359"
"Nebraska","Connecticut","Truck","28.8035","40.44938611","126.1041"
"Nebraska","Delaware","Truck","42.3989","54.76868413","123.7708"
"Nebraska","Washington DC","Truck","0.5674","0.69572230","1.9443"
"Nebraska","Florida","Truck","319.5041","482.80624756","815.7725"
"Nebraska","Georgia","Truck","451.8727","484.85195542","684.7173"
"Nebraska","Idaho","Truck","62.0315","71.32816097","173.2588"
"Nebraska","Illinois","Truck","1228.2381","642.94306658","3613.5013"
"Nebraska","Indiana","Truck","411.2370","283.02730503","1094.7790"
"Nebraska","Iowa","Truck","17877.7980","5239.30233250","7515.2484"
"Nebraska","Kansas","Truck","2338.2932","641.61090686","2308.0345"
"Nebraska","Kentucky","Truck","109.2458","86.26664358","474.2664"
"Nebraska","Louisiana","Truck","57.3100","61.05320773","85.6972"
"Nebraska","Maine","Truck","2.7046","4.53640081","15.1723"
"Nebraska","Maryland","Truck","60.0591","74.48841057","304.0909"
"Nebraska","Massachusetts","Truck","110.6960","167.78172076","431.9748"
"Nebraska","Michigan","Truck","349.9019","276.05847160","2000.0271"
"Nebraska","Minnesota","Truck","587.6451","257.85988258","877.7104"
"Nebraska","Mississippi","Truck","51.8537","47.26316215","172.2569"
"Nebraska","Missouri","Truck","1681.6824","652.99981274","2301.7640"
"Nebraska","Montana","Truck","35.2162","37.00880677","127.9493"
"Nebraska","Nebraska","Truck","138275.1141","9163.28547446","42290.6429"
"Nebraska","Nevada","Truck","204.8879","275.47807644","145.0124"
"Nebraska","New Hampshire","Truck","7.6757","11.60209026","26.4311"
"Nebraska","New Jersey","Truck","560.1106","739.54534616","1560.3398"
"Nebraska","New Mexico","Truck","54.0710","48.91072711","137.8303"
"Nebraska","New York","Truck","183.3689","237.19007567","1028.4214"
"Nebraska","North Carolina","Truck","180.0423","227.30060466","621.7910"
"Nebraska","North Dakota","Truck","46.7062","24.85456157","93.0530"
"Nebraska","Ohio","Truck","353.2423","301.41037331","986.4573"
"Nebraska","Oklahoma","Truck","342.1070","161.20909761","429.8621"
"Nebraska","Oregon","Truck","40.7244","66.63419804","231.5664"
"Nebraska","Pennsylvania","Truck","486.4207","595.91185455","1610.5575"
"Nebraska","Rhode Island","Truck","24.5002","36.66531097","112.9602"
"Nebraska","South Carolina","Truck","122.1602","155.30667634","223.3358"
"Nebraska","South Dakota","Truck","914.2742","262.72878323","1048.0785"
"Nebraska","Tennessee","Truck","354.1214","275.04033042","1151.4874"
"Nebraska","Texas","Truck","933.5837","757.23456707","2557.9319"
"Nebraska","Utah","Truck","106.8290","94.22128224","237.5507"
"Nebraska","Vermont","Truck","7.4262","10.75271957","43.0122"
"Nebraska","Virginia","Truck","81.0922","105.48760172","268.7122"
"Nebraska","Washington","Truck","146.2172","237.49073157","530.4103"
"Nebraska","West Virginia","Truck","11.3025","11.57995348","72.4590"
"Nebraska","Wisconsin","Truck","411.0598","232.29815326","985.6947"
"Nebraska","Wyoming","Truck","173.8182","108.93687095","227.9532"
"Nevada","Alabama","Truck","9.4152","20.08005757","77.5009"
"Nevada","Alaska","Truck","12.1928","39.36095925","117.7807"
"Nevada","Arizona","Truck","2485.8022","942.14403315","1992.4409"
"Nevada","Arkansas","Truck","1.9758","3.13131951","6.2870"
"Nevada","California","Truck","8754.2673","2904.66571885","12891.7400"
"Nevada","Colorado","Truck","383.3500","301.39120110","732.4422"
"Nevada","Connecticut","Truck","1.3050","3.51771638","26.2702"
"Nevada","Delaware","Truck","0.7710","2.00916367","103.0743"
"Nevada","Washington DC","Truck","0.2194","0.53849425","5.5575"
"Nevada","Florida","Truck","13.1482","33.49793922","62.0400"
"Nevada","Georgia","Truck","66.4038","141.94074283","267.9767"
"Nevada","Idaho","Truck","176.3379","96.00549595","142.6839"
"Nevada","Illinois","Truck","50.4027","89.09873294","251.7487"
"Nevada","Indiana","Truck","32.6786","62.11799464","698.0992"
"Nevada","Iowa","Truck","6.8883","10.84836476","55.1642"
"Nevada","Kansas","Truck","7.1926","9.48483335","52.3256"
"Nevada","Kentucky","Truck","8.2900","17.00651014","277.9631"
"Nevada","Louisiana","Truck","13.1039","25.12436201","194.5374"
"Nevada","Maine","Truck","0.3116","0.91301531","11.1990"
"Nevada","Maryland","Truck","12.1575","31.47584050","49.0471"
"Nevada","Massachusetts","Truck","40.5658","111.40688085","396.3101"
"Nevada","Michigan","Truck","8.9240","18.64810006","38.1049"
"Nevada","Minnesota","Truck","6.5609","11.46955852","221.2120"
"Nevada","Mississippi","Truck","3.7251","6.76652746","131.7403"
"Nevada","Missouri","Truck","79.8899","118.09050112","224.3008"
"Nevada","Montana","Truck","81.9716","70.97983843","219.9656"
"Nevada","Nebraska","Truck","24.0137","31.80553977","12.6356"
"Nevada","Nevada","Truck","41414.0009","3842.43264027","21485.8340"
"Nevada","New Hampshire","Truck","17.5396","48.10358509","12.2403"
"Nevada","New Jersey","Truck","13.2269","33.83271257","211.7165"
"Nevada","New Mexico","Truck","244.1463","199.57138319","131.3084"
"Nevada","New York","Truck","9.4886","23.93482815","296.9563"
"Nevada","North Carolina","Truck","21.7884","52.51938839","132.9207"
"Nevada","North Dakota","Truck","35.3481","45.43288214","1.1194"
"Nevada","Ohio","Truck","19.6458","42.58648340","59.5395"
"Nevada","Oklahoma","Truck","19.4878","28.05125188","34.4981"
"Nevada","Oregon","Truck","210.3443","157.30366624","282.7967"
"Nevada","Pennsylvania","Truck","35.8357","85.63305841","240.1478"
"Nevada","Rhode Island","Truck","0.3292","0.90591321","2.4428"
"Nevada","South Carolina","Truck","1.8399","4.33936380","11.9555"
"Nevada","South Dakota","Truck","1.4853","2.08178041","48.6469"
"Nevada","Tennessee","Truck","6.1116","12.59749609","97.8431"
"Nevada","Texas","Truck","101.4853","139.28955826","846.8723"
"Nevada","Utah","Truck","660.6008","272.02421253","1204.0622"
"Nevada","Vermont","Truck","0.1632","0.44270424","3.6728"
"Nevada","Virginia","Truck","18.0019","45.95743895","64.4432"
"Nevada","Washington","Truck","259.2562","252.77749435","1285.3335"
"Nevada","West Virginia","Truck","1.5082","3.52290995","61.7732"
"Nevada","Wisconsin","Truck","25.3851","46.18671237","63.1452"
"Nevada","Wyoming","Truck","54.2265","44.13076129","39.0436"
"New Hampshire","Alabama","Truck","10.6937","13.48491452","136.4990"
"New Hampshire","Alaska","Truck","0.7541","3.42542567","0.8086"
"New Hampshire","Arizona","Truck","10.0990","27.12445803","184.4808"
"New Hampshire","Arkansas","Truck","19.1061","28.78530005","57.4756"
"New Hampshire","California","Truck","95.4372","291.39535100","948.9242"
"New Hampshire","Colorado","Truck","13.8311","27.54231055","87.2280"
"New Hampshire","Connecticut","Truck","874.9023","144.97891960","1178.2635"
"New Hampshire","Delaware","Truck","69.1398","27.01363460","108.3099"
"New Hampshire","Washington DC","Truck","1.4719","0.70526946","2.3118"
"New Hampshire","Florida","Truck","75.0214","102.37854503","320.3106"
"New Hampshire","Georgia","Truck","59.3932","67.42021268","323.2537"
"New Hampshire","Idaho","Truck","1.3353","3.51194635","5.7986"
"New Hampshire","Illinois","Truck","72.4766","73.57571172","587.3159"
"New Hampshire","Indiana","Truck","60.6442","56.69827061","219.4914"
"New Hampshire","Iowa","Truck","76.2035","97.75076003","100.5734"
"New Hampshire","Kansas","Truck","11.2784","16.94135180","110.9718"
"New Hampshire","Kentucky","Truck","18.7992","18.57767751","106.1624"
"New Hampshire","Louisiana","Truck","8.4782","13.90812798","111.1635"
"New Hampshire","Maine","Truck","2150.1341","346.98046918","1290.1310"
"New Hampshire","Maryland","Truck","73.5463","34.24100293","199.2040"
"New Hampshire","Massachusetts","Truck","6283.7487","514.53730422","7529.1378"
"New Hampshire","Michigan","Truck","105.3857","92.42877886","425.3331"
"New Hampshire","Minnesota","Truck","34.4362","48.56244747","80.9445"
"New Hampshire","Mississippi","Truck","110.0059","156.71909313","29.6480"
"New Hampshire","Missouri","Truck","49.3861","66.67287042","167.3781"
"New Hampshire","Montana","Truck","2.4904","6.01801037","9.3267"
"New Hampshire","Nebraska","Truck","3.1626","4.74884418","18.9160"
"New Hampshire","Nevada","Truck","15.1795","41.98885061","59.3243"
"New Hampshire","New Hampshire","Truck","28748.5609","1245.16027297","7980.4049"
"New Hampshire","New Jersey","Truck","328.7838","95.43645441","846.0006"
"New Hampshire","New Mexico","Truck","2.8837","6.49805959","10.8761"
"New Hampshire","New York","Truck","1019.3920","259.24631711","1963.9596"
"New Hampshire","North Carolina","Truck","47.8398","39.53303774","259.0078"
"New Hampshire","North Dakota","Truck","0.2970","0.51557145","2.7475"
"New Hampshire","Ohio","Truck","164.4463","120.92297888","543.9479"
"New Hampshire","Oklahoma","Truck","5.7388","9.57393146","94.0911"
"New Hampshire","Oregon","Truck","4.5711","14.21339965","35.9701"
"New Hampshire","Pennsylvania","Truck","216.5674","90.13190604","883.6435"
"New Hampshire","Rhode Island","Truck","267.2412","31.75861494","405.7924"
"New Hampshire","South Carolina","Truck","64.6032","63.56039585","243.9409"
"New Hampshire","South Dakota","Truck","26.5770","44.43521369","6.2074"
"New Hampshire","Tennessee","Truck","46.2029","50.65574773","349.4045"
"New Hampshire","Texas","Truck","87.1819","168.82002851","494.3704"
"New Hampshire","Utah","Truck","15.8019","37.55143051","28.1967"
"New Hampshire","Vermont","Truck","1840.7824","259.20398646","885.9796"
"New Hampshire","Virginia","Truck","135.8085","81.34373366","302.9136"
"New Hampshire","Washington","Truck","94.7437","287.25440875","188.2947"
"New Hampshire","West Virginia","Truck","69.0164","50.37531638","35.2026"
"New Hampshire","Wisconsin","Truck","145.3370","171.42181259","240.2517"
"New Hampshire","Wyoming","Truck","10.9533","23.23312966","1.6213"
"New Jersey","Alabama","Truck","171.0193","165.58789385","882.9650"
"New Jersey","Alaska","Truck","1.4223","6.16790133","4.9362"
"New Jersey","Arizona","Truck","113.1718","276.70521731","1554.6992"
"New Jersey","Arkansas","Truck","127.2403","156.96583139","757.4658"
"New Jersey","California","Truck","1071.3614","3032.11651426","4719.0548"
"New Jersey","Colorado","Truck","51.5827","92.32018436","391.8618"
"New Jersey","Connecticut","Truck","2964.0669","433.81086762","4488.8737"
"New Jersey","Delaware","Truck","3401.1669","357.99717082","2597.6372"
"New Jersey","Washington DC","Truck","75.0503","14.36041706","254.6486"
"New Jersey","Florida","Truck","1993.7674","2278.25234764","5874.6922"
"New Jersey","Georgia","Truck","974.9602","818.10638504","22656.9251"
"New Jersey","Idaho","Truck","4.8513","11.79955575","37.9258"
"New Jersey","Illinois","Truck","963.0044","780.20034853","4714.2460"
"New Jersey","Indiana","Truck","288.6326","203.88520334","1667.2458"
"New Jersey","Iowa","Truck","95.8603","104.05330627","1204.6018"
"New Jersey","Kansas","Truck","46.5652","58.96638264","3942.6454"
"New Jersey","Kentucky","Truck","219.1663","159.75911266","835.7824"
"New Jersey","Louisiana","Truck","148.4871","191.77566236","450.7316"
"New Jersey","Maine","Truck","260.8216","116.04833707","725.3584"
"New Jersey","Maryland","Truck","3036.8109","510.15218630","10815.5290"
"New Jersey","Massachusetts","Truck","2265.7931","575.74472057","6556.0750"
"New Jersey","Michigan","Truck","498.3776","340.08027022","2578.5740"
"New Jersey","Minnesota","Truck","427.5204","521.12667756","1263.1112"
"New Jersey","Mississippi","Truck","156.7020","180.84022189","330.1057"
"New Jersey","Missouri","Truck","463.8635","496.02127048","1228.6148"
"New Jersey","Montana","Truck","16.9834","37.61409582","1484.5061"
"New Jersey","Nebraska","Truck","26.9182","35.25796800","146.0039"
"New Jersey","Nevada","Truck","52.9546","138.13385421","13124.4803"
"New Jersey","New Hampshire","Truck","269.3680","88.96909579","785.7142"
"New Jersey","New Jersey","Truck","159037.1959","5756.91846707","100132.7243"
"New Jersey","New Mexico","Truck","35.2269","70.82060886","210.1396"
"New Jersey","New York","Truck","26015.7023","2356.18486178","36593.7866"
"New Jersey","North Carolina","Truck","846.9640","458.99852397","2829.7641"
"New Jersey","North Dakota","Truck","1.1361","1.76656074","40.4994"
"New Jersey","Ohio","Truck","2278.1772","1127.71697567","6181.3505"
"New Jersey","Oklahoma","Truck","97.9265","140.20655785","341.0432"
"New Jersey","Oregon","Truck","96.1406","280.89867728","414.4131"
"New Jersey","Pennsylvania","Truck","26354.9486","3038.50972058","23210.1764"
"New Jersey","Rhode Island","Truck","345.3143","77.71994004","867.0412"
"New Jersey","South Carolina","Truck","497.4525","340.60926909","1325.0467"
"New Jersey","South Dakota","Truck","9.4793","13.88795538","18.6928"
"New Jersey","Tennessee","Truck","736.1733","633.26254162","3688.4661"
"New Jersey","Texas","Truck","1652.5833","2720.42116245","3228.8526"
"New Jersey","Utah","Truck","139.3964","304.62732556","480.8345"
"New Jersey","Vermont","Truck","143.8979","45.58428178","444.7886"
"New Jersey","Virginia","Truck","1720.0542","480.15498797","5918.3326"
"New Jersey","Washington","Truck","159.5694","453.08146864","751.1251"
"New Jersey","West Virginia","Truck","92.9013","40.74463897","363.3075"
"New Jersey","Wisconsin","Truck","499.3714","483.80170129","1983.9667"
"New Jersey","Wyoming","Truck","0.8424","1.62339684","6.0299"
"New Mexico","Alabama","Truck","248.3988","321.78510230","48.2910"
"New Mexico","Alaska","Truck","0.9690","3.47163451","0.9030"
"New Mexico","Arizona","Truck","1469.0694","679.40942371","1128.9855"
"New Mexico","Arkansas","Truck","9.0199","7.93474081","48.7903"
"New Mexico","California","Truck","348.9260","302.26651886","567.2600"
"New Mexico","Colorado","Truck","1325.0206","601.15940222","1148.8261"
"New Mexico","Connecticut","Truck","7.7465","16.41799503","23.8509"
"New Mexico","Delaware","Truck","0.3036","0.58884578","0.8531"
"New Mexico","Washington DC","Truck","0.2589","0.48604254","0.7239"
"New Mexico","Florida","Truck","39.9204","69.53844170","91.4904"
"New Mexico","Georgia","Truck","102.2603","147.83835078","72.3274"
"New Mexico","Idaho","Truck","19.6974","20.09258098","23.8796"
"New Mexico","Illinois","Truck","85.5124","113.91697975","309.6828"
"New Mexico","Indiana","Truck","44.8663","60.70127053","154.1693"
"New Mexico","Iowa","Truck","27.8555","32.82619071","13.1245"
"New Mexico","Kansas","Truck","170.3777","121.47944624","194.8891"
"New Mexico","Kentucky","Truck","25.8187","34.98879751","50.3742"
"New Mexico","Louisiana","Truck","66.2162","66.06808756","45.0033"
"New Mexico","Maine","Truck","0.7441","1.79168161","2.6301"
"New Mexico","Maryland","Truck","3.0467","5.78702057","10.4382"
"New Mexico","Massachusetts","Truck","24.1770","54.44148585","11.3515"
"New Mexico","Michigan","Truck","37.1875","57.03928585","78.5612"
"New Mexico","Minnesota","Truck","11.7011","15.67180444","52.4504"
"New Mexico","Mississippi","Truck","33.5751","36.85103024","49.5192"
"New Mexico","Missouri","Truck","97.5374","92.38880005","108.0865"
"New Mexico","Montana","Truck","1.0219","1.14343511","16.4217"
"New Mexico","Nebraska","Truck","67.4843","61.08459284","43.0608"
"New Mexico","Nevada","Truck","17.4834","11.08118222","114.5108"
"New Mexico","New Hampshire","Truck","0.5417","1.21778216","1.2000"
"New Mexico","New Jersey","Truck","7.2510","14.50818935","70.0584"
"New Mexico","New Mexico","Truck","34585.5630","3362.04177672","25333.9953"
"New Mexico","New York","Truck","31.9045","63.46372006","122.9120"
"New Mexico","North Carolina","Truck","21.7475","37.00820689","34.7186"
"New Mexico","North Dakota","Truck","2.5632","3.28185159","2.4742"
"New Mexico","Ohio","Truck","23.1922","35.57416288","90.1363"
"New Mexico","Oklahoma","Truck","217.0086","138.77150376","250.5130"
"New Mexico","Oregon","Truck","13.0726","18.75369132","64.0624"
"New Mexico","Pennsylvania","Truck","49.0696","92.64462866","225.8287"
"New Mexico","Rhode Island","Truck","0.3344","0.73655952","1.3088"
"New Mexico","South Carolina","Truck","2.2505","3.69669944","7.7636"
"New Mexico","South Dakota","Truck","6.3193","6.76950640","10.6872"
"New Mexico","Tennessee","Truck","12.6517","16.48257050","36.7355"
"New Mexico","Texas","Truck","4511.7789","3054.65121380","4124.9300"
"New Mexico","Utah","Truck","48.2727","30.69957195","146.9316"
"New Mexico","Vermont","Truck","0.3441","0.75409834","0.7622"
"New Mexico","Virginia","Truck","6.1530","11.47849226","64.2158"
"New Mexico","Washington","Truck","36.3973","52.63442041","36.5900"
"New Mexico","West Virginia","Truck","10.8836","17.79336397","9.9978"
"New Mexico","Wisconsin","Truck","114.8545","165.36329092","145.4869"
"New Mexico","Wyoming","Truck","14.9346","11.43525450","28.9139"
"New York","Alabama","Truck","245.9037","254.90404254","998.9953"
"New York","Alaska","Truck","2.5110","10.86272084","193.2257"
"New York","Arizona","Truck","282.0173","680.11342186","1056.9325"
"New York","Arkansas","Truck","190.3180","229.69529629","1108.3932"
"New York","California","Truck","1455.2587","4026.37207209","9406.6428"
"New York","Colorado","Truck","193.7924","342.95166518","1495.5360"
"New York","Connecticut","Truck","4813.1597","807.90172020","6751.7594"
"New York","Delaware","Truck","317.9280","72.17277498","983.8363"
"New York","Washington DC","Truck","45.2646","12.87021716","132.8417"
"New York","Florida","Truck","953.0024","1213.34396560","7276.7461"
"New York","Georgia","Truck","838.2758","791.73633019","3272.3916"
"New York","Idaho","Truck","136.5705","323.31641074","57.4301"
"New York","Illinois","Truck","3235.7679","2569.55801680","6119.9074"
"New York","Indiana","Truck","1295.1869","834.11249500","2661.9511"
"New York","Iowa","Truck","370.5253","360.70939047","953.7939"
"New York","Kansas","Truck","254.5778","314.99759265","1446.0766"
"New York","Kentucky","Truck","889.4605","645.82826841","3719.3106"
"New York","Louisiana","Truck","118.5245","161.68906256","814.4640"
"New York","Maine","Truck","1293.4757","562.67054153","2452.7014"
"New York","Maryland","Truck","1906.7825","597.70100655","4170.3235"
"New York","Massachusetts","Truck","5076.6570","1233.46499472","9357.1225"
"New York","Michigan","Truck","1244.4814","700.60922461","5291.9937"
"New York","Minnesota","Truck","485.3161","576.19926005","1682.3007"
"New York","Mississippi","Truck","198.2985","234.48746814","867.3839"
"New York","Missouri","Truck","848.0350","922.62633741","1875.9886"
"New York","Montana","Truck","8.2569","17.34221190","52.0653"
"New York","Nebraska","Truck","93.7391","117.75515274","363.1000"
"New York","Nevada","Truck","371.1193","970.27317201","462.3939"
"New York","New Hampshire","Truck","1291.8905","376.25434589","2060.1828"
"New York","New Jersey","Truck","30303.2863","2852.55943112","30436.3773"
"New York","New Mexico","Truck","125.0105","243.07710365","190.5731"
"New York","New York","Truck","222104.5700","15662.62964301","166196.0202"
"New York","North Carolina","Truck","2281.5702","1489.43754899","3686.0009"
"New York","North Dakota","Truck","53.4718","77.82283827","150.9388"
"New York","Ohio","Truck","3873.0623","1654.14563239","8736.6317"
"New York","Oklahoma","Truck","326.2763","450.95050515","867.9673"
"New York","Oregon","Truck","72.9892","208.31508602","602.8657"
"New York","Pennsylvania","Truck","13614.9314","2947.40378807","20178.1576"
"New York","Rhode Island","Truck","675.7798","180.35738974","862.3388"
"New York","South Carolina","Truck","344.7902","280.35408560","1014.6535"
"New York","South Dakota","Truck","361.3078","517.67741920","809.1222"
"New York","Tennessee","Truck","788.5205","672.56455822","3824.0758"
"New York","Texas","Truck","1006.5418","1637.01253882","6870.7120"
"New York","Utah","Truck","80.6425","169.29577818","250.0081"
"New York","Vermont","Truck","2252.7833","470.57361085","2275.9660"
"New York","Virginia","Truck","1124.2206","489.76165915","4947.5898"
"New York","Washington","Truck","164.8096","460.57807273","977.7458"
"New York","West Virginia","Truck","1322.1319","634.07956346","830.8941"
"New York","Wisconsin","Truck","782.1519","711.95824306","2142.8286"
"New York","Wyoming","Truck","61.6676","120.14387371","20.4073"
"North Carolina","Alabama","Truck","1276.2497","638.65547220","3907.1737"
"North Carolina","Alaska","Truck","3.7621","16.34463643","6.4589"
"North Carolina","Arizona","Truck","499.3028","1063.03450333","1829.0297"
"North Carolina","Arkansas","Truck","368.0371","317.31495405","1041.6454"
"North Carolina","California","Truck","1662.5815","4269.90726614","8500.5172"
"North Carolina","Colorado","Truck","172.1794","281.78812398","888.7688"
"North Carolina","Connecticut","Truck","316.8668","211.48464009","1534.7314"
"North Carolina","Delaware","Truck","223.2540","99.24595936","418.3908"
"North Carolina","Washington DC","Truck","151.1629","48.64064302","517.2585"
"North Carolina","Florida","Truck","2663.4999","1688.75822280","12483.1554"
"North Carolina","Georgia","Truck","7807.4501","2614.05842245","18510.3229"
"North Carolina","Idaho","Truck","29.6485","69.86766446","192.0121"
"North Carolina","Illinois","Truck","1207.3573","971.81435773","5432.8399"
"North Carolina","Indiana","Truck","1094.9072","679.60587731","4761.8240"
"North Carolina","Iowa","Truck","458.9230","480.74617892","1010.2771"
"North Carolina","Kansas","Truck","241.0780","273.67173396","1148.7763"
"North Carolina","Kentucky","Truck","980.7227","469.25694816","2949.6282"
"North Carolina","Louisiana","Truck","313.4336","259.98086459","1245.1694"
"North Carolina","Maine","Truck","79.9027","76.83530450","390.3911"
"North Carolina","Maryland","Truck","1870.3613","678.33865964","3990.9600"
"North Carolina","Massachusetts","Truck","634.2796","494.71496611","3476.1195"
"North Carolina","Michigan","Truck","1038.9462","760.37587426","4858.8784"
"North Carolina","Minnesota","Truck","448.8029","555.14149704","1482.9476"
"North Carolina","Mississippi","Truck","527.4191","360.25404558","1411.9330"
"North Carolina","Missouri","Truck","459.8738","407.22069368","2366.4670"
"North Carolina","Montana","Truck","24.9820","55.50305287","103.2199"
"North Carolina","Nebraska","Truck","117.3303","148.06894939","473.3772"
"North Carolina","Nevada","Truck","78.1600","183.01134123","986.3643"
"North Carolina","New Hampshire","Truck","278.7133","234.66542612","566.0121"
"North Carolina","New Jersey","Truck","1841.3941","1033.86455254","7533.7652"
"North Carolina","New Mexico","Truck","25.0703","42.30440217","191.5214"
"North Carolina","New York","Truck","1397.6116","881.93829719","4760.0200"
"North Carolina","North Carolina","Truck","270178.9129","19952.20106005","191125.9352"
"North Carolina","North Dakota","Truck","26.5597","41.76306359","251.3210"
"North Carolina","Ohio","Truck","1832.6133","935.24268212","5392.5203"
"North Carolina","Oklahoma","Truck","552.4371","636.09733735","793.2239"
"North Carolina","Oregon","Truck","122.5342","348.71771323","455.1429"
"North Carolina","Pennsylvania","Truck","2902.1493","1391.32747925","14900.6590"
"North Carolina","Rhode Island","Truck","89.0742","67.23025380","253.4446"
"North Carolina","South Carolina","Truck","16314.6778","2917.88392060","25600.4854"
"North Carolina","South Dakota","Truck","30.1814","43.82167905","62.0881"
"North Carolina","Tennessee","Truck","4307.7918","1728.91757343","8947.4319"
"North Carolina","Texas","Truck","2129.1542","2541.20144329","9297.2939"
"North Carolina","Utah","Truck","116.8077","244.48403942","603.1407"
"North Carolina","Vermont","Truck","52.5760","45.65433308","140.1213"
"North Carolina","Virginia","Truck","18290.2119","4049.60916393","22343.8671"
"North Carolina","Washington","Truck","219.4297","619.57895050","1228.5172"
"North Carolina","West Virginia","Truck","939.2049","314.58534573","1487.3607"
"North Carolina","Wisconsin","Truck","471.1769","457.50262487","1979.8225"
"North Carolina","Wyoming","Truck","46.6639","86.50796472","167.2733"
"North Dakota","Alabama","Truck","21.5873","30.31025019","15.9087"
"North Dakota","Alaska","Truck","1.5576","4.43159032","3.6148"
"North Dakota","Arizona","Truck","15.7151","26.19154155","53.0969"
"North Dakota","Arkansas","Truck","5.3107","5.72889317","13.5305"
"North Dakota","California","Truck","165.2855","293.94220814","366.9966"
"North Dakota","Colorado","Truck","123.7327","102.38884424","116.7991"
"North Dakota","Connecticut","Truck","6.0554","9.87394833","48.9908"
"North Dakota","Delaware","Truck","12.0611","18.25219143","1.8773"
"North Dakota","Washington DC","Truck","0.2031","0.29585104","0.5468"
"North Dakota","Florida","Truck","54.7278","107.00457760","99.5199"
"North Dakota","Georgia","Truck","42.4898","62.89754978","93.8523"
"North Dakota","Idaho","Truck","43.7678","48.66242128","22.4240"
"North Dakota","Illinois","Truck","279.3136","227.99465307","375.7630"
"North Dakota","Indiana","Truck","40.5501","37.63761755","92.5065"
"North Dakota","Iowa","Truck","120.9913","71.12899954","147.4403"
